everyday-thing	turker	triplet	label
train	worker_102	('smokebox', 'below', 'valve')	False
train	worker_102	('valve', 'below', 'piston')	False
train	worker_102	('throttle', 'behind', 'tender')	False
train	worker_102	('boiler', 'above', 'smokebox')	False
train	worker_102	('piston', 'above', 'smokebox')	False
train	worker_102	('tender', 'in front of', 'throttle')	False
train	worker_102	('smokebox', 'below', 'boiler')	False
train	worker_102	('smokebox', 'below', 'piston')	False
umbrella	worker_100	('ribs', 'part of', 'canopy')	True
umbrella	worker_100	('ribs', 'connects', 'stretchers')	True
umbrella	worker_100	('stretchers', 'connects', 'shaft')	True
umbrella	worker_100	('canopy', 'connects', 'shaft')	True
umbrella	worker_100	('handle', 'part of', 'shaft')	True
umbrella	worker_100	('canopy', 'part of', 'ribs')	False
umbrella	worker_100	('canopy', 'has part', 'ribs')	True
umbrella	worker_100	('stretchers', 'connects', 'ribs')	True
umbrella	worker_100	('shaft', 'connects', 'stretchers')	True
umbrella	worker_100	('shaft', 'connects', 'canopy')	True
umbrella	worker_100	('shaft', 'part of', 'handle')	False
umbrella	worker_100	('shaft', 'has part', 'handle')	True
umbrella	worker_100	('ribs', 'has part', 'canopy')	False
umbrella	worker_100	('handle', 'has part', 'shaft')	False
umbrella	worker_101	('canopy', 'above', 'ribs')	True
umbrella	worker_101	('ribs', 'connects', 'canopy')	True
umbrella	worker_101	('ribs', 'connects', 'stretchers')	True
umbrella	worker_101	('stretchers', 'connects', 'shaft')	True
umbrella	worker_101	('shaft', 'connects', 'handle')	True
umbrella	worker_101	('shaft', 'above', 'handle')	True
umbrella	worker_101	('ribs', 'above', 'canopy')	False
umbrella	worker_101	('ribs', 'below', 'canopy')	True
umbrella	worker_101	('canopy', 'connects', 'ribs')	True
umbrella	worker_101	('stretchers', 'connects', 'ribs')	True
umbrella	worker_101	('shaft', 'connects', 'stretchers')	True
umbrella	worker_101	('handle', 'connects', 'shaft')	True
umbrella	worker_101	('handle', 'above', 'shaft')	False
umbrella	worker_101	('handle', 'below', 'shaft')	True
umbrella	worker_101	('canopy', 'below', 'ribs')	False
umbrella	worker_101	('shaft', 'below', 'handle')	False
umbrella	worker_104	('canopy', 'above', 'stretchers')	True
umbrella	worker_104	('stretchers', 'connects', 'ribs')	True
umbrella	worker_104	('ribs', 'above', 'shaft')	True
umbrella	worker_104	('shaft', 'above', 'handle')	True
umbrella	worker_104	('stretchers', 'above', 'canopy')	False
umbrella	worker_104	('stretchers', 'below', 'canopy')	True
umbrella	worker_104	('ribs', 'connects', 'stretchers')	True
umbrella	worker_104	('shaft', 'above', 'ribs')	False
umbrella	worker_104	('shaft', 'below', 'ribs')	True
umbrella	worker_104	('handle', 'above', 'shaft')	False
umbrella	worker_104	('handle', 'below', 'shaft')	True
umbrella	worker_104	('ribs', 'above', 'handle')	True
umbrella	worker_104	('handle', 'below', 'ribs')	True
umbrella	worker_104	('canopy', 'below', 'stretchers')	False
umbrella	worker_104	('ribs', 'below', 'shaft')	False
umbrella	worker_104	('shaft', 'below', 'handle')	False
umbrella	worker_104	('handle', 'above', 'ribs')	False
umbrella	worker_104	('ribs', 'below', 'handle')	False
airplane	worker_101	('flight deck', 'behind', 'nose')	True
airplane	worker_101	('fuselage', 'behind', 'flight deck')	True
airplane	worker_101	('cabin', 'behind', 'flight deck')	True
airplane	worker_101	('fuselage', 'above', 'cabin')	True
airplane	worker_101	('flight deck', 'above', 'undercarriage')	True
airplane	worker_101	('jet engine', 'behind', 'undercarriage')	True
airplane	worker_101	('cabin', 'above', 'jet engine')	True
airplane	worker_101	('cabin', 'connects', 'wing')	True
airplane	worker_101	('cabin', 'next to', 'wing')	True
airplane	worker_101	('hold', 'behind', 'cabin')	True
airplane	worker_101	('fin', 'above', 'hold')	True
airplane	worker_101	('fin', 'above', 'tail')	True
airplane	worker_101	('tail', 'behind', 'hold')	True
airplane	worker_101	('tail', 'behind', 'tailplane')	True
airplane	worker_101	('hold', 'next to', 'tailplane')	True
airplane	worker_101	('nose', 'behind', 'flight deck')	False
airplane	worker_101	('nose', 'in front of', 'flight deck')	True
airplane	worker_101	('flight deck', 'behind', 'fuselage')	False
airplane	worker_101	('flight deck', 'in front of', 'fuselage')	True
airplane	worker_101	('flight deck', 'behind', 'cabin')	False
airplane	worker_101	('flight deck', 'in front of', 'cabin')	True
airplane	worker_101	('cabin', 'above', 'fuselage')	False
airplane	worker_101	('cabin', 'below', 'fuselage')	True
airplane	worker_101	('undercarriage', 'above', 'flight deck')	False
airplane	worker_101	('undercarriage', 'below', 'flight deck')	True
airplane	worker_101	('undercarriage', 'behind', 'jet engine')	False
airplane	worker_101	('undercarriage', 'in front of', 'jet engine')	True
airplane	worker_101	('jet engine', 'above', 'cabin')	False
airplane	worker_101	('jet engine', 'below', 'cabin')	True
airplane	worker_101	('wing', 'connects', 'cabin')	True
airplane	worker_101	('wing', 'next to', 'cabin')	True
airplane	worker_101	('cabin', 'behind', 'hold')	False
airplane	worker_101	('cabin', 'in front of', 'hold')	True
airplane	worker_101	('hold', 'above', 'fin')	False
airplane	worker_101	('hold', 'below', 'fin')	True
airplane	worker_101	('tail', 'above', 'fin')	False
airplane	worker_101	('tail', 'below', 'fin')	True
airplane	worker_101	('hold', 'behind', 'tail')	False
airplane	worker_101	('hold', 'in front of', 'tail')	True
airplane	worker_101	('tailplane', 'behind', 'tail')	False
airplane	worker_101	('tailplane', 'in front of', 'tail')	True
airplane	worker_101	('tailplane', 'next to', 'hold')	True
airplane	worker_101	('fuselage', 'behind', 'nose')	True
airplane	worker_101	('cabin', 'behind', 'nose')	True
airplane	worker_101	('fuselage', 'above', 'jet engine')	True
airplane	worker_101	('hold', 'behind', 'flight deck')	True
airplane	worker_101	('tail', 'behind', 'cabin')	True
airplane	worker_101	('nose', 'in front of', 'fuselage')	True
airplane	worker_101	('nose', 'in front of', 'cabin')	True
airplane	worker_101	('flight deck', 'in front of', 'hold')	True
airplane	worker_101	('jet engine', 'below', 'fuselage')	True
airplane	worker_101	('cabin', 'in front of', 'tail')	True
airplane	worker_101	('flight deck', 'in front of', 'nose')	False
airplane	worker_101	('fuselage', 'in front of', 'flight deck')	False
airplane	worker_101	('cabin', 'in front of', 'flight deck')	False
airplane	worker_101	('fuselage', 'below', 'cabin')	False
airplane	worker_101	('flight deck', 'below', 'undercarriage')	False
airplane	worker_101	('jet engine', 'in front of', 'undercarriage')	False
airplane	worker_101	('cabin', 'below', 'jet engine')	False
airplane	worker_101	('hold', 'in front of', 'cabin')	False
airplane	worker_101	('fin', 'below', 'hold')	False
airplane	worker_101	('fin', 'below', 'tail')	False
airplane	worker_101	('tail', 'in front of', 'hold')	False
airplane	worker_101	('tail', 'in front of', 'tailplane')	False
airplane	worker_101	('nose', 'behind', 'fuselage')	False
airplane	worker_101	('nose', 'behind', 'cabin')	False
airplane	worker_101	('jet engine', 'above', 'fuselage')	False
airplane	worker_101	('flight deck', 'behind', 'hold')	False
airplane	worker_101	('cabin', 'behind', 'tail')	False
airplane	worker_101	('fuselage', 'in front of', 'nose')	False
airplane	worker_101	('cabin', 'in front of', 'nose')	False
airplane	worker_101	('hold', 'in front of', 'flight deck')	False
airplane	worker_101	('fuselage', 'below', 'jet engine')	False
airplane	worker_101	('tail', 'in front of', 'cabin')	False
airplane	worker_101	('hold', 'behind', 'nose')	True
airplane	worker_101	('tail', 'behind', 'flight deck')	True
airplane	worker_101	('tail', 'behind', 'nose')	True
airplane	worker_101	('nose', 'in front of', 'hold')	True
airplane	worker_101	('nose', 'in front of', 'tail')	True
airplane	worker_101	('flight deck', 'in front of', 'tail')	True
airplane	worker_101	('nose', 'behind', 'hold')	False
airplane	worker_101	('flight deck', 'behind', 'tail')	False
airplane	worker_101	('nose', 'behind', 'tail')	False
airplane	worker_101	('hold', 'in front of', 'nose')	False
airplane	worker_101	('tail', 'in front of', 'nose')	False
airplane	worker_101	('tail', 'in front of', 'flight deck')	False
airplane	worker_102	('flight deck', 'behind', 'nose')	True
airplane	worker_102	('nose', 'above', 'undercarriage')	True
airplane	worker_102	('flight deck', 'above', 'undercarriage')	True
airplane	worker_102	('fuselage', 'behind', 'flight deck')	True
airplane	worker_102	('fuselage', 'above', 'jet engine')	True
airplane	worker_102	('fuselage', 'above', 'cabin')	True
airplane	worker_102	('cabin', 'above', 'jet engine')	True
airplane	worker_102	('cabin', 'connects', 'tail')	True
airplane	worker_102	('cabin', 'above', 'wing')	True
airplane	worker_102	('fin', 'behind', 'cabin')	True
airplane	worker_102	('fin', 'above', 'tail')	True
airplane	worker_102	('tail', 'next to', 'tailplane')	True
airplane	worker_102	('nose', 'behind', 'flight deck')	False
airplane	worker_102	('nose', 'in front of', 'flight deck')	True
airplane	worker_102	('undercarriage', 'above', 'nose')	False
airplane	worker_102	('undercarriage', 'below', 'nose')	True
airplane	worker_102	('undercarriage', 'above', 'flight deck')	False
airplane	worker_102	('undercarriage', 'below', 'flight deck')	True
airplane	worker_102	('flight deck', 'behind', 'fuselage')	False
airplane	worker_102	('flight deck', 'in front of', 'fuselage')	True
airplane	worker_102	('jet engine', 'above', 'fuselage')	False
airplane	worker_102	('jet engine', 'below', 'fuselage')	True
airplane	worker_102	('cabin', 'above', 'fuselage')	False
airplane	worker_102	('cabin', 'below', 'fuselage')	True
airplane	worker_102	('jet engine', 'above', 'cabin')	False
airplane	worker_102	('jet engine', 'below', 'cabin')	True
airplane	worker_102	('tail', 'connects', 'cabin')	True
airplane	worker_102	('wing', 'above', 'cabin')	False
airplane	worker_102	('wing', 'below', 'cabin')	True
airplane	worker_102	('cabin', 'behind', 'fin')	False
airplane	worker_102	('cabin', 'in front of', 'fin')	True
airplane	worker_102	('tail', 'above', 'fin')	False
airplane	worker_102	('tail', 'below', 'fin')	True
airplane	worker_102	('tailplane', 'next to', 'tail')	True
airplane	worker_102	('fuselage', 'behind', 'nose')	True
airplane	worker_102	('fuselage', 'above', 'wing')	True
airplane	worker_102	('nose', 'in front of', 'fuselage')	True
airplane	worker_102	('wing', 'below', 'fuselage')	True
airplane	worker_102	('flight deck', 'in front of', 'nose')	False
airplane	worker_102	('nose', 'below', 'undercarriage')	False
airplane	worker_102	('flight deck', 'below', 'undercarriage')	False
airplane	worker_102	('fuselage', 'in front of', 'flight deck')	False
airplane	worker_102	('fuselage', 'below', 'jet engine')	False
airplane	worker_102	('fuselage', 'below', 'cabin')	False
airplane	worker_102	('cabin', 'below', 'jet engine')	False
airplane	worker_102	('cabin', 'below', 'wing')	False
airplane	worker_102	('fin', 'in front of', 'cabin')	False
airplane	worker_102	('fin', 'below', 'tail')	False
airplane	worker_102	('nose', 'behind', 'fuselage')	False
airplane	worker_102	('wing', 'above', 'fuselage')	False
airplane	worker_102	('fuselage', 'in front of', 'nose')	False
airplane	worker_102	('fuselage', 'below', 'wing')	False
airplane	worker_104	('fin', 'above', 'fuselage')	True
airplane	worker_104	('nose', 'above', 'body')	True
airplane	worker_104	('cabin', 'above', 'body')	True
airplane	worker_104	('hold', 'above', 'jet engine')	True
airplane	worker_104	('body', 'above', 'jet engine')	True
airplane	worker_104	('jet engine', 'above', 'undercarriage')	True
airplane	worker_104	('fuselage', 'above', 'cabin')	True
airplane	worker_104	('fuselage', 'above', 'fin')	False
airplane	worker_104	('fuselage', 'below', 'fin')	True
airplane	worker_104	('body', 'above', 'nose')	False
airplane	worker_104	('body', 'below', 'nose')	True
airplane	worker_104	('body', 'above', 'cabin')	False
airplane	worker_104	('body', 'below', 'cabin')	True
airplane	worker_104	('jet engine', 'above', 'hold')	False
airplane	worker_104	('jet engine', 'below', 'hold')	True
airplane	worker_104	('jet engine', 'above', 'body')	False
airplane	worker_104	('jet engine', 'below', 'body')	True
airplane	worker_104	('undercarriage', 'above', 'jet engine')	False
airplane	worker_104	('undercarriage', 'below', 'jet engine')	True
airplane	worker_104	('cabin', 'above', 'fuselage')	False
airplane	worker_104	('cabin', 'below', 'fuselage')	True
airplane	worker_104	('fin', 'above', 'cabin')	True
airplane	worker_104	('nose', 'above', 'jet engine')	True
airplane	worker_104	('cabin', 'above', 'jet engine')	True
airplane	worker_104	('hold', 'above', 'undercarriage')	True
airplane	worker_104	('body', 'above', 'undercarriage')	True
airplane	worker_104	('fuselage', 'above', 'body')	True
airplane	worker_104	('body', 'below', 'fuselage')	True
airplane	worker_104	('jet engine', 'below', 'nose')	True
airplane	worker_104	('jet engine', 'below', 'cabin')	True
airplane	worker_104	('undercarriage', 'below', 'hold')	True
airplane	worker_104	('undercarriage', 'below', 'body')	True
airplane	worker_104	('cabin', 'below', 'fin')	True
airplane	worker_104	('fin', 'below', 'fuselage')	False
airplane	worker_104	('nose', 'below', 'body')	False
airplane	worker_104	('cabin', 'below', 'body')	False
airplane	worker_104	('hold', 'below', 'jet engine')	False
airplane	worker_104	('body', 'below', 'jet engine')	False
airplane	worker_104	('jet engine', 'below', 'undercarriage')	False
airplane	worker_104	('fuselage', 'below', 'cabin')	False
airplane	worker_104	('cabin', 'above', 'fin')	False
airplane	worker_104	('jet engine', 'above', 'nose')	False
airplane	worker_104	('jet engine', 'above', 'cabin')	False
airplane	worker_104	('undercarriage', 'above', 'hold')	False
airplane	worker_104	('undercarriage', 'above', 'body')	False
airplane	worker_104	('body', 'above', 'fuselage')	False
airplane	worker_104	('fuselage', 'below', 'body')	False
airplane	worker_104	('nose', 'below', 'jet engine')	False
airplane	worker_104	('cabin', 'below', 'jet engine')	False
airplane	worker_104	('hold', 'below', 'undercarriage')	False
airplane	worker_104	('body', 'below', 'undercarriage')	False
airplane	worker_104	('fin', 'below', 'cabin')	False
airplane	worker_104	('fin', 'above', 'body')	True
airplane	worker_104	('fin', 'above', 'jet engine')	True
airplane	worker_104	('nose', 'above', 'undercarriage')	True
airplane	worker_104	('cabin', 'above', 'undercarriage')	True
airplane	worker_104	('fuselage', 'above', 'jet engine')	True
airplane	worker_104	('fuselage', 'above', 'undercarriage')	True
airplane	worker_104	('body', 'below', 'fin')	True
airplane	worker_104	('jet engine', 'below', 'fuselage')	True
airplane	worker_104	('jet engine', 'below', 'fin')	True
airplane	worker_104	('undercarriage', 'below', 'nose')	True
airplane	worker_104	('undercarriage', 'below', 'cabin')	True
airplane	worker_104	('undercarriage', 'below', 'fuselage')	True
airplane	worker_104	('body', 'above', 'fin')	False
airplane	worker_104	('jet engine', 'above', 'fin')	False
airplane	worker_104	('undercarriage', 'above', 'nose')	False
airplane	worker_104	('undercarriage', 'above', 'cabin')	False
airplane	worker_104	('jet engine', 'above', 'fuselage')	False
airplane	worker_104	('undercarriage', 'above', 'fuselage')	False
airplane	worker_104	('fin', 'below', 'body')	False
airplane	worker_104	('fuselage', 'below', 'jet engine')	False
airplane	worker_104	('fin', 'below', 'jet engine')	False
airplane	worker_104	('nose', 'below', 'undercarriage')	False
airplane	worker_104	('cabin', 'below', 'undercarriage')	False
airplane	worker_104	('fuselage', 'below', 'undercarriage')	False
airplane	worker_104	('fin', 'above', 'undercarriage')	True
airplane	worker_104	('undercarriage', 'below', 'fin')	True
airplane	worker_104	('undercarriage', 'above', 'fin')	False
airplane	worker_104	('fin', 'below', 'undercarriage')	False
baby bottle	worker_101	('nipple', 'inside', 'cap')	True
baby bottle	worker_101	('nipple', 'above', 'sealing disk')	True
baby bottle	worker_101	('nipple', 'above', 'bottle')	True
baby bottle	worker_101	('cap', 'surrounds', 'nipple')	True
baby bottle	worker_101	('cap', 'above', 'screw ring')	True
baby bottle	worker_101	('screw ring', 'connects', 'cap')	True
baby bottle	worker_101	('screw ring', 'surrounds', 'sealing disk')	True
baby bottle	worker_101	('screw ring', 'surrounds', 'bottle')	True
baby bottle	worker_101	('screw ring', 'above', 'bottle')	True
baby bottle	worker_101	('sealing disk', 'above', 'bottle')	True
baby bottle	worker_101	('bottle', 'connects', 'sealing disk')	True
baby bottle	worker_101	('cap', 'inside', 'nipple')	False
baby bottle	worker_101	('cap', 'contains', 'nipple')	True
baby bottle	worker_101	('sealing disk', 'above', 'nipple')	False
baby bottle	worker_101	('sealing disk', 'below', 'nipple')	True
baby bottle	worker_101	('bottle', 'above', 'nipple')	False
baby bottle	worker_101	('bottle', 'below', 'nipple')	True
baby bottle	worker_101	('nipple', 'surrounds', 'cap')	False
baby bottle	worker_101	('nipple', 'surrounded by', 'cap')	True
baby bottle	worker_101	('screw ring', 'above', 'cap')	False
baby bottle	worker_101	('screw ring', 'below', 'cap')	True
baby bottle	worker_101	('cap', 'connects', 'screw ring')	True
baby bottle	worker_101	('sealing disk', 'surrounds', 'screw ring')	False
baby bottle	worker_101	('sealing disk', 'surrounded by', 'screw ring')	True
baby bottle	worker_101	('bottle', 'surrounds', 'screw ring')	False
baby bottle	worker_101	('bottle', 'surrounded by', 'screw ring')	True
baby bottle	worker_101	('bottle', 'above', 'screw ring')	False
baby bottle	worker_101	('bottle', 'below', 'screw ring')	True
baby bottle	worker_101	('bottle', 'above', 'sealing disk')	False
baby bottle	worker_101	('bottle', 'below', 'sealing disk')	True
baby bottle	worker_101	('sealing disk', 'connects', 'bottle')	True
baby bottle	worker_101	('cap', 'above', 'bottle')	True
baby bottle	worker_101	('bottle', 'below', 'cap')	True
baby bottle	worker_101	('nipple', 'contains', 'cap')	False
baby bottle	worker_101	('nipple', 'below', 'sealing disk')	False
baby bottle	worker_101	('nipple', 'below', 'bottle')	False
baby bottle	worker_101	('cap', 'surrounded by', 'nipple')	False
baby bottle	worker_101	('cap', 'below', 'screw ring')	False
baby bottle	worker_101	('screw ring', 'surrounded by', 'sealing disk')	False
baby bottle	worker_101	('screw ring', 'surrounded by', 'bottle')	False
baby bottle	worker_101	('screw ring', 'below', 'bottle')	False
baby bottle	worker_101	('sealing disk', 'below', 'bottle')	False
baby bottle	worker_101	('bottle', 'above', 'cap')	False
baby bottle	worker_101	('cap', 'below', 'bottle')	False
baby bottle	worker_102	('cap', 'above', 'nipple')	True
baby bottle	worker_102	('cap', 'surrounds', 'nipple')	True
baby bottle	worker_102	('nipple', 'above', 'screw ring')	True
baby bottle	worker_102	('screw ring', 'above', 'bottle')	True
baby bottle	worker_102	('bottle', 'connects', 'screw ring')	True
baby bottle	worker_102	('screw ring', 'connects', 'nipple')	True
baby bottle	worker_102	('nipple', 'above', 'cap')	False
baby bottle	worker_102	('nipple', 'below', 'cap')	True
baby bottle	worker_102	('nipple', 'surrounds', 'cap')	False
baby bottle	worker_102	('nipple', 'surrounded by', 'cap')	True
baby bottle	worker_102	('screw ring', 'above', 'nipple')	False
baby bottle	worker_102	('screw ring', 'below', 'nipple')	True
baby bottle	worker_102	('bottle', 'above', 'screw ring')	False
baby bottle	worker_102	('bottle', 'below', 'screw ring')	True
baby bottle	worker_102	('screw ring', 'connects', 'bottle')	True
baby bottle	worker_102	('nipple', 'connects', 'screw ring')	True
baby bottle	worker_102	('cap', 'above', 'screw ring')	True
baby bottle	worker_102	('nipple', 'above', 'bottle')	True
baby bottle	worker_102	('screw ring', 'below', 'cap')	True
baby bottle	worker_102	('bottle', 'below', 'nipple')	True
baby bottle	worker_102	('cap', 'below', 'nipple')	False
baby bottle	worker_102	('cap', 'surrounded by', 'nipple')	False
baby bottle	worker_102	('nipple', 'below', 'screw ring')	False
baby bottle	worker_102	('screw ring', 'below', 'bottle')	False
baby bottle	worker_102	('screw ring', 'above', 'cap')	False
baby bottle	worker_102	('bottle', 'above', 'nipple')	False
baby bottle	worker_102	('cap', 'below', 'screw ring')	False
baby bottle	worker_102	('nipple', 'below', 'bottle')	False
baby bottle	worker_102	('cap', 'above', 'bottle')	True
baby bottle	worker_102	('bottle', 'below', 'cap')	True
baby bottle	worker_102	('bottle', 'above', 'cap')	False
baby bottle	worker_102	('cap', 'below', 'bottle')	False
baby bottle	worker_107	('cap', 'above', 'bottle')	True
baby bottle	worker_107	('cap', 'surrounds', 'sealing disk')	True
baby bottle	worker_107	('sealing disk', 'above', 'nipple')	True
baby bottle	worker_107	('sealing disk', 'above', 'bottle')	True
baby bottle	worker_107	('nipple', 'inside', 'sealing disk')	True
baby bottle	worker_107	('bottle', 'above', 'cap')	False
baby bottle	worker_107	('bottle', 'below', 'cap')	True
baby bottle	worker_107	('sealing disk', 'surrounds', 'cap')	False
baby bottle	worker_107	('sealing disk', 'surrounded by', 'cap')	True
baby bottle	worker_107	('nipple', 'above', 'sealing disk')	False
baby bottle	worker_107	('nipple', 'below', 'sealing disk')	True
baby bottle	worker_107	('bottle', 'above', 'sealing disk')	False
baby bottle	worker_107	('bottle', 'below', 'sealing disk')	True
baby bottle	worker_107	('sealing disk', 'inside', 'nipple')	False
baby bottle	worker_107	('sealing disk', 'contains', 'nipple')	True
baby bottle	worker_107	('cap', 'below', 'bottle')	False
baby bottle	worker_107	('cap', 'surrounded by', 'sealing disk')	False
baby bottle	worker_107	('sealing disk', 'below', 'nipple')	False
baby bottle	worker_107	('sealing disk', 'below', 'bottle')	False
baby bottle	worker_107	('nipple', 'contains', 'sealing disk')	False
bed	worker_101	('slats', 'behind', 'footboard')	True
bed	worker_101	('headboard', 'behind', 'slats')	True
bed	worker_101	('headboard', 'next to', 'side rails')	True
bed	worker_101	('headboard', 'connects', 'side rails')	True
bed	worker_101	('side rails', 'connects', 'slats')	True
bed	worker_101	('side rails', 'next to', 'footboard')	True
bed	worker_101	('side rails', 'connects', 'footboard')	True
bed	worker_101	('footboard', 'behind', 'slats')	False
bed	worker_101	('footboard', 'in front of', 'slats')	True
bed	worker_101	('slats', 'behind', 'headboard')	False
bed	worker_101	('slats', 'in front of', 'headboard')	True
bed	worker_101	('side rails', 'next to', 'headboard')	True
bed	worker_101	('side rails', 'connects', 'headboard')	True
bed	worker_101	('slats', 'connects', 'side rails')	True
bed	worker_101	('footboard', 'next to', 'side rails')	True
bed	worker_101	('footboard', 'connects', 'side rails')	True
bed	worker_101	('headboard', 'behind', 'footboard')	True
bed	worker_101	('footboard', 'in front of', 'headboard')	True
bed	worker_101	('slats', 'in front of', 'footboard')	False
bed	worker_101	('headboard', 'in front of', 'slats')	False
bed	worker_101	('footboard', 'behind', 'headboard')	False
bed	worker_101	('headboard', 'in front of', 'footboard')	False
bed	worker_102	('slats', 'behind', 'footboard')	True
bed	worker_102	('slats', 'next to', 'side rails')	True
bed	worker_102	('mattress', 'above', 'slats')	True
bed	worker_102	('headboard', 'behind', 'slats')	True
bed	worker_102	('headboard', 'connects', 'side rails')	True
bed	worker_102	('side rails', 'connects', 'footboard')	True
bed	worker_102	('footboard', 'behind', 'slats')	False
bed	worker_102	('footboard', 'in front of', 'slats')	True
bed	worker_102	('side rails', 'next to', 'slats')	True
bed	worker_102	('slats', 'above', 'mattress')	False
bed	worker_102	('slats', 'below', 'mattress')	True
bed	worker_102	('slats', 'behind', 'headboard')	False
bed	worker_102	('slats', 'in front of', 'headboard')	True
bed	worker_102	('side rails', 'connects', 'headboard')	True
bed	worker_102	('footboard', 'connects', 'side rails')	True
bed	worker_102	('headboard', 'behind', 'footboard')	True
bed	worker_102	('footboard', 'in front of', 'headboard')	True
bed	worker_102	('slats', 'in front of', 'footboard')	False
bed	worker_102	('mattress', 'below', 'slats')	False
bed	worker_102	('headboard', 'in front of', 'slats')	False
bed	worker_102	('footboard', 'behind', 'headboard')	False
bed	worker_102	('headboard', 'in front of', 'footboard')	False
bed	worker_107	('footboard', 'connects', 'side rails')	True
bed	worker_107	('slats', 'connects', 'side rails')	True
bed	worker_107	('mattress', 'connects', 'side rails')	True
bed	worker_107	('headboard', 'connects', 'side rails')	True
bed	worker_107	('headboard', 'behind', 'mattress')	True
bed	worker_107	('side rails', 'connects', 'footboard')	True
bed	worker_107	('side rails', 'connects', 'slats')	True
bed	worker_107	('side rails', 'connects', 'mattress')	True
bed	worker_107	('side rails', 'connects', 'headboard')	True
bed	worker_107	('mattress', 'behind', 'headboard')	False
bed	worker_107	('mattress', 'in front of', 'headboard')	True
bed	worker_107	('headboard', 'in front of', 'mattress')	False
bird cage	worker_107	('carry handles', 'connects', 'sides')	True
bird cage	worker_107	('top', 'above', 'carry handles')	True
bird cage	worker_107	('carry handles', 'above', 'base')	True
bird cage	worker_107	('carry handles', 'next to', 'rod')	True
bird cage	worker_107	('sides', 'connects', 'top')	True
bird cage	worker_107	('sides', 'connects', 'base')	True
bird cage	worker_107	('sides', 'connects', 'door')	True
bird cage	worker_107	('sides', 'connects', 'food tray')	True
bird cage	worker_107	('sides', 'connects', 'carry handles')	True
bird cage	worker_107	('top', 'connects', 'sides')	True
bird cage	worker_107	('top', 'above', 'rods')	True
bird cage	worker_107	('top', 'above', 'trays')	True
bird cage	worker_107	('top', 'above', 'sides')	True
bird cage	worker_107	('top', 'above', 'metal base')	True
bird cage	worker_107	('rods', 'connects', 'sides')	True
bird cage	worker_107	('rods', 'above', 'base')	True
bird cage	worker_107	('food tray', 'connects', 'sides')	True
bird cage	worker_107	('top', 'above', 'food tray')	True
bird cage	worker_107	('rods', 'above', 'food tray')	True
bird cage	worker_107	('food tray', 'above', 'base')	True
bird cage	worker_107	('food tray', 'next to', 'carry handles')	True
bird cage	worker_107	('door', 'connects', 'sides')	True
bird cage	worker_107	('top', 'above', 'door')	True
bird cage	worker_107	('rods', 'above', 'door')	True
bird cage	worker_107	('door', 'above', 'metal base')	True
bird cage	worker_107	('door', 'next to', 'carry handles')	True
bird cage	worker_107	('door', 'next to', 'food tray')	True
bird cage	worker_107	('metal base', 'connects', 'sides')	True
bird cage	worker_107	('sides', 'above', 'metal base')	True
bird cage	worker_107	('carry handles', 'above', 'top')	False
bird cage	worker_107	('carry handles', 'below', 'top')	True
bird cage	worker_107	('base', 'above', 'carry handles')	False
bird cage	worker_107	('base', 'below', 'carry handles')	True
bird cage	worker_107	('rod', 'next to', 'carry handles')	True
bird cage	worker_107	('base', 'connects', 'sides')	True
bird cage	worker_107	('rods', 'above', 'top')	False
bird cage	worker_107	('rods', 'below', 'top')	True
bird cage	worker_107	('trays', 'above', 'top')	False
bird cage	worker_107	('trays', 'below', 'top')	True
bird cage	worker_107	('sides', 'above', 'top')	False
bird cage	worker_107	('sides', 'below', 'top')	True
bird cage	worker_107	('metal base', 'above', 'top')	False
bird cage	worker_107	('metal base', 'below', 'top')	True
bird cage	worker_107	('sides', 'connects', 'rods')	True
bird cage	worker_107	('base', 'above', 'rods')	False
bird cage	worker_107	('base', 'below', 'rods')	True
bird cage	worker_107	('food tray', 'above', 'top')	False
bird cage	worker_107	('food tray', 'below', 'top')	True
bird cage	worker_107	('food tray', 'above', 'rods')	False
bird cage	worker_107	('food tray', 'below', 'rods')	True
bird cage	worker_107	('base', 'above', 'food tray')	False
bird cage	worker_107	('base', 'below', 'food tray')	True
bird cage	worker_107	('carry handles', 'next to', 'food tray')	True
bird cage	worker_107	('door', 'above', 'top')	False
bird cage	worker_107	('door', 'below', 'top')	True
bird cage	worker_107	('door', 'above', 'rods')	False
bird cage	worker_107	('door', 'below', 'rods')	True
bird cage	worker_107	('metal base', 'above', 'door')	False
bird cage	worker_107	('metal base', 'below', 'door')	True
bird cage	worker_107	('carry handles', 'next to', 'door')	True
bird cage	worker_107	('food tray', 'next to', 'door')	True
bird cage	worker_107	('sides', 'connects', 'metal base')	True
bird cage	worker_107	('metal base', 'above', 'sides')	False
bird cage	worker_107	('metal base', 'below', 'sides')	True
bird cage	worker_107	('top', 'above', 'base')	True
bird cage	worker_107	('rods', 'above', 'metal base')	True
bird cage	worker_107	('base', 'below', 'top')	True
bird cage	worker_107	('metal base', 'below', 'rods')	True
bird cage	worker_107	('top', 'below', 'carry handles')	False
bird cage	worker_107	('carry handles', 'below', 'base')	False
bird cage	worker_107	('top', 'below', 'rods')	False
bird cage	worker_107	('top', 'below', 'trays')	False
bird cage	worker_107	('top', 'below', 'sides')	False
bird cage	worker_107	('top', 'below', 'metal base')	False
