everyday-thing	worker id	part1	relation	part2	label
hot air balloon	worker_101	envelope	above	skirt	TRUE
hot air balloon	worker_101	skirt	connects	parachute valve cord	TRUE
hot air balloon	worker_101	skirt	above	parachute valve cord	TRUE
hot air balloon	worker_101	parachute valve cord	above	basket	TRUE
hot air balloon	worker_101	basket	connects	burners	TRUE
hot air balloon	worker_101	burners	above	propane tanks	TRUE
hot air balloon	worker_101	propane tanks	inside	basket	TRUE
hot air balloon	worker_101	envelope	part of	parachute valve	FALSE
hot air balloon	worker_101	envelope	has part	parachute valve	TRUE
hot air balloon	worker_101	envelope	part of	gore	FALSE
hot air balloon	worker_101	envelope	has part	gore	TRUE
hot air balloon	worker_101	envelope	part of	panels	FALSE
hot air balloon	worker_101	envelope	has part	panels	TRUE
hot air balloon	worker_101	parachute valve cord	connects	envelope	TRUE
hot air balloon	worker_101	skirt	connects	envelope	TRUE
hot air balloon	worker_101	skirt	above	envelope	FALSE
hot air balloon	worker_101	skirt	below	envelope	TRUE
hot air balloon	worker_101	parachute valve cord	connects	skirt	TRUE
hot air balloon	worker_101	parachute valve cord	above	skirt	FALSE
hot air balloon	worker_101	parachute valve cord	below	skirt	TRUE
hot air balloon	worker_101	basket	above	parachute valve cord	FALSE
hot air balloon	worker_101	basket	below	parachute valve cord	TRUE
hot air balloon	worker_101	burners	connects	basket	TRUE
hot air balloon	worker_101	propane tanks	above	burners	FALSE
hot air balloon	worker_101	propane tanks	below	burners	TRUE
hot air balloon	worker_101	basket	inside	propane tanks	FALSE
hot air balloon	worker_101	basket	contains	propane tanks	TRUE
hot air balloon	worker_101	envelope	above	parachute valve cord	TRUE
hot air balloon	worker_101	skirt	above	basket	TRUE
hot air balloon	worker_101	parachute valve cord	below	envelope	TRUE
hot air balloon	worker_101	basket	below	skirt	TRUE
hot air balloon	worker_101	parachute valve	has part	envelope	FALSE
hot air balloon	worker_101	gore	has part	envelope	FALSE
hot air balloon	worker_101	panels	has part	envelope	FALSE
hot air balloon	worker_101	envelope	below	skirt	FALSE
hot air balloon	worker_101	skirt	below	parachute valve cord	FALSE
hot air balloon	worker_101	parachute valve cord	below	basket	FALSE
hot air balloon	worker_101	burners	below	propane tanks	FALSE
hot air balloon	worker_101	propane tanks	contains	basket	FALSE
hot air balloon	worker_101	parachute valve cord	above	envelope	FALSE
hot air balloon	worker_101	basket	above	skirt	FALSE
hot air balloon	worker_101	envelope	below	parachute valve cord	FALSE
hot air balloon	worker_101	skirt	below	basket	FALSE
hot air balloon	worker_101	envelope	above	basket	TRUE
hot air balloon	worker_101	basket	below	envelope	TRUE
hot air balloon	worker_101	basket	above	envelope	FALSE
hot air balloon	worker_101	envelope	below	basket	FALSE
hot air balloon	worker_102	parachute valve	part of	envelope	TRUE
hot air balloon	worker_102	panels	part of	parachute valve	TRUE
hot air balloon	worker_102	panels	connects	gore	TRUE
hot air balloon	worker_102	panels	part of	envelope	TRUE
hot air balloon	worker_102	panels	connects	skirt	TRUE
hot air balloon	worker_102	gore	part of	parachute valve	TRUE
hot air balloon	worker_102	gore	part of	envelope	TRUE
hot air balloon	worker_102	gore	connects	skirt	TRUE
hot air balloon	worker_102	skirt	above	parachute valve cord	TRUE
hot air balloon	worker_102	skirt	above	burners	TRUE
hot air balloon	worker_102	skirt	connects	burners	TRUE
hot air balloon	worker_102	burners	requires	propane tanks	TRUE
hot air balloon	worker_102	burners	above	propane tanks	TRUE
hot air balloon	worker_102	propane tanks	inside	basket	TRUE
hot air balloon	worker_102	burners	above	basket	TRUE
hot air balloon	worker_102	envelope	part of	parachute valve	FALSE
hot air balloon	worker_102	envelope	has part	parachute valve	TRUE
hot air balloon	worker_102	parachute valve	part of	panels	FALSE
hot air balloon	worker_102	parachute valve	has part	panels	TRUE
hot air balloon	worker_102	gore	connects	panels	TRUE
hot air balloon	worker_102	envelope	part of	panels	FALSE
hot air balloon	worker_102	envelope	has part	panels	TRUE
hot air balloon	worker_102	skirt	connects	panels	TRUE
hot air balloon	worker_102	parachute valve	part of	gore	FALSE
hot air balloon	worker_102	parachute valve	has part	gore	TRUE
hot air balloon	worker_102	envelope	part of	gore	FALSE
hot air balloon	worker_102	envelope	has part	gore	TRUE
hot air balloon	worker_102	skirt	connects	gore	TRUE
hot air balloon	worker_102	parachute valve cord	above	skirt	FALSE
hot air balloon	worker_102	parachute valve cord	below	skirt	TRUE
hot air balloon	worker_102	burners	above	skirt	FALSE
hot air balloon	worker_102	burners	below	skirt	TRUE
hot air balloon	worker_102	burners	connects	skirt	TRUE
hot air balloon	worker_102	propane tanks	requires	burners	FALSE
hot air balloon	worker_102	propane tanks	required by	burners	TRUE
hot air balloon	worker_102	propane tanks	above	burners	FALSE
hot air balloon	worker_102	propane tanks	below	burners	TRUE
hot air balloon	worker_102	basket	inside	propane tanks	FALSE
hot air balloon	worker_102	basket	contains	propane tanks	TRUE
hot air balloon	worker_102	basket	above	burners	FALSE
hot air balloon	worker_102	basket	below	burners	TRUE
hot air balloon	worker_102	skirt	above	propane tanks	TRUE
hot air balloon	worker_102	skirt	above	basket	TRUE
hot air balloon	worker_102	propane tanks	below	skirt	TRUE
hot air balloon	worker_102	basket	below	skirt	TRUE
hot air balloon	worker_102	parachute valve	has part	envelope	FALSE
hot air balloon	worker_102	panels	has part	parachute valve	FALSE
hot air balloon	worker_102	panels	has part	envelope	FALSE
hot air balloon	worker_102	gore	has part	parachute valve	FALSE
hot air balloon	worker_102	gore	has part	envelope	FALSE
hot air balloon	worker_102	skirt	below	parachute valve cord	FALSE
hot air balloon	worker_102	skirt	below	burners	FALSE
hot air balloon	worker_102	burners	required by	propane tanks	FALSE
hot air balloon	worker_102	burners	below	propane tanks	FALSE
hot air balloon	worker_102	propane tanks	contains	basket	FALSE
hot air balloon	worker_102	burners	below	basket	FALSE
hot air balloon	worker_102	propane tanks	above	skirt	FALSE
hot air balloon	worker_102	basket	above	skirt	FALSE
hot air balloon	worker_102	skirt	below	propane tanks	FALSE
hot air balloon	worker_102	skirt	below	basket	FALSE
humidifier	worker_100	nozzle	connects	water tank	TRUE
humidifier	worker_100	nozzle	above	water tank	TRUE
humidifier	worker_100	water valve	part of	water tank	TRUE
humidifier	worker_100	water tank	above	tank cap	TRUE
humidifier	worker_100	water tank	connects	tank cap	TRUE
humidifier	worker_100	tank cap	connects	base	TRUE
humidifier	worker_100	tank cap	connects	water valve	TRUE
humidifier	worker_100	tank cap	above	base	TRUE
humidifier	worker_100	air outlet	part of	base	TRUE
humidifier	worker_100	power knob	part of	bae	TRUE
humidifier	worker_100	water sensor	inside	base	TRUE
humidifier	worker_100	water sensor	next to	nebulizer	TRUE
humidifier	worker_100	nebulizer	inside	base	TRUE
humidifier	worker_100	water tank	connects	nozzle	TRUE
humidifier	worker_100	water tank	above	nozzle	FALSE
humidifier	worker_100	water tank	below	nozzle	TRUE
humidifier	worker_100	water tank	part of	water valve	FALSE
humidifier	worker_100	water tank	has part	water valve	TRUE
humidifier	worker_100	tank cap	above	water tank	FALSE
humidifier	worker_100	tank cap	below	water tank	TRUE
humidifier	worker_100	tank cap	connects	water tank	TRUE
humidifier	worker_100	base	connects	tank cap	TRUE
humidifier	worker_100	water valve	connects	tank cap	TRUE
humidifier	worker_100	base	above	tank cap	FALSE
humidifier	worker_100	base	below	tank cap	TRUE
humidifier	worker_100	base	part of	air outlet	FALSE
humidifier	worker_100	base	has part	air outlet	TRUE
humidifier	worker_100	bae	part of	power knob	FALSE
humidifier	worker_100	bae	has part	power knob	TRUE
humidifier	worker_100	base	inside	water sensor	FALSE
humidifier	worker_100	base	contains	water sensor	TRUE
humidifier	worker_100	nebulizer	next to	water sensor	TRUE
humidifier	worker_100	base	inside	nebulizer	FALSE
humidifier	worker_100	base	contains	nebulizer	TRUE
humidifier	worker_100	nozzle	above	tank cap	TRUE
humidifier	worker_100	water tank	above	base	TRUE
humidifier	worker_100	tank cap	below	nozzle	TRUE
humidifier	worker_100	base	below	water tank	TRUE
humidifier	worker_100	nozzle	below	water tank	FALSE
humidifier	worker_100	water valve	has part	water tank	FALSE
humidifier	worker_100	water tank	below	tank cap	FALSE
humidifier	worker_100	tank cap	below	base	FALSE
humidifier	worker_100	air outlet	has part	base	FALSE
humidifier	worker_100	power knob	has part	bae	FALSE
humidifier	worker_100	water sensor	contains	base	FALSE
humidifier	worker_100	nebulizer	contains	base	FALSE
humidifier	worker_100	tank cap	above	nozzle	FALSE
humidifier	worker_100	base	above	water tank	FALSE
humidifier	worker_100	nozzle	below	tank cap	FALSE
humidifier	worker_100	water tank	below	base	FALSE
humidifier	worker_100	nozzle	above	base	TRUE
humidifier	worker_100	base	below	nozzle	TRUE
humidifier	worker_100	base	above	nozzle	FALSE
humidifier	worker_100	nozzle	below	base	FALSE
humidifier	worker_102	nozzle	above	water tank	TRUE
humidifier	worker_102	water tank	above	water valve	TRUE
humidifier	worker_102	water valve	above	base	TRUE
humidifier	worker_102	water sensor	inside	base	TRUE
humidifier	worker_102	nebulizer	inside	base	TRUE
humidifier	worker_102	power knob	part of	base	TRUE
humidifier	worker_102	water tank	above	nozzle	FALSE
humidifier	worker_102	water tank	below	nozzle	TRUE
humidifier	worker_102	water valve	above	water tank	FALSE
humidifier	worker_102	water valve	below	water tank	TRUE
humidifier	worker_102	base	above	water valve	FALSE
humidifier	worker_102	base	below	water valve	TRUE
humidifier	worker_102	base	inside	water sensor	FALSE
humidifier	worker_102	base	contains	water sensor	TRUE
humidifier	worker_102	base	inside	nebulizer	FALSE
humidifier	worker_102	base	contains	nebulizer	TRUE
humidifier	worker_102	base	part of	power knob	FALSE
humidifier	worker_102	base	has part	power knob	TRUE
humidifier	worker_102	nozzle	above	water valve	TRUE
humidifier	worker_102	water tank	above	base	TRUE
humidifier	worker_102	water valve	below	nozzle	TRUE
humidifier	worker_102	base	below	water tank	TRUE
humidifier	worker_102	nozzle	below	water tank	FALSE
humidifier	worker_102	water tank	below	water valve	FALSE
humidifier	worker_102	water valve	below	base	FALSE
humidifier	worker_102	water sensor	contains	base	FALSE
humidifier	worker_102	nebulizer	contains	base	FALSE
humidifier	worker_102	power knob	has part	base	FALSE
humidifier	worker_102	water valve	above	nozzle	FALSE
humidifier	worker_102	base	above	water tank	FALSE
humidifier	worker_102	nozzle	below	water valve	FALSE
humidifier	worker_102	water tank	below	base	FALSE
humidifier	worker_102	nozzle	above	base	TRUE
humidifier	worker_102	base	below	nozzle	TRUE
humidifier	worker_102	base	above	nozzle	FALSE
humidifier	worker_102	nozzle	below	base	FALSE
humidifier	worker_104	nozzle	above	water tank	TRUE
humidifier	worker_104	water tank	above	resevoir	TRUE
humidifier	worker_104	resevoir	connects	air outlet	TRUE
humidifier	worker_104	resevoir	connects	base	TRUE
humidifier	worker_104	resevoir	connects	water sensor	TRUE
humidifier	worker_104	air outlet	next to	water sensor	TRUE
humidifier	worker_104	water tank	above	nozzle	FALSE
humidifier	worker_104	water tank	below	nozzle	TRUE
humidifier	worker_104	resevoir	above	water tank	FALSE
humidifier	worker_104	resevoir	below	water tank	TRUE
humidifier	worker_104	air outlet	connects	resevoir	TRUE
humidifier	worker_104	base	connects	resevoir	TRUE
humidifier	worker_104	water sensor	connects	resevoir	TRUE
humidifier	worker_104	water sensor	next to	air outlet	TRUE
humidifier	worker_104	nozzle	above	resevoir	TRUE
humidifier	worker_104	resevoir	below	nozzle	TRUE
humidifier	worker_104	nozzle	below	water tank	FALSE
humidifier	worker_104	water tank	below	resevoir	FALSE
humidifier	worker_104	resevoir	above	nozzle	FALSE
humidifier	worker_104	nozzle	below	resevoir	FALSE
microwave	worker_101	cooking cavity	behind	door and choke	TRUE
microwave	worker_101	turntable	inside	cooking cavity	TRUE
microwave	worker_101	turntable	requires	power	TRUE
microwave	worker_101	power	connects	magnetron	TRUE
microwave	worker_101	magnetron	next to	waveguide	TRUE
microwave	worker_101	magnetron	connects	waveguide	TRUE
microwave	worker_101	waveguide	connects	stirrer	TRUE
microwave	worker_101	stirrer	next to	waveguide	TRUE
microwave	worker_101	stirrer	above	turntable	TRUE
microwave	worker_101	magnetron	above	turntable	TRUE
microwave	worker_101	waveguide	above	turntable	TRUE
microwave	worker_101	door and choke	behind	cooking cavity	FALSE
microwave	worker_101	door and choke	in front of	cooking cavity	TRUE
microwave	worker_101	cooking cavity	inside	turntable	FALSE
microwave	worker_101	cooking cavity	contains	turntable	TRUE
microwave	worker_101	power	requires	turntable	FALSE
microwave	worker_101	power	required by	turntable	TRUE
microwave	worker_101	magnetron	connects	power	TRUE
microwave	worker_101	waveguide	next to	magnetron	TRUE
microwave	worker_101	waveguide	connects	magnetron	TRUE
microwave	worker_101	stirrer	connects	waveguide	TRUE
microwave	worker_101	waveguide	next to	stirrer	TRUE
microwave	worker_101	turntable	above	stirrer	FALSE
microwave	worker_101	turntable	below	stirrer	TRUE
microwave	worker_101	turntable	above	magnetron	FALSE
microwave	worker_101	turntable	below	magnetron	TRUE
microwave	worker_101	turntable	above	waveguide	FALSE
microwave	worker_101	turntable	below	waveguide	TRUE
microwave	worker_101	cooking cavity	in front of	door and choke	FALSE
microwave	worker_101	turntable	contains	cooking cavity	FALSE
microwave	worker_101	turntable	required by	power	FALSE
microwave	worker_101	stirrer	below	turntable	FALSE
microwave	worker_101	magnetron	below	turntable	FALSE
microwave	worker_101	waveguide	below	turntable	FALSE
microwave	worker_107	power	behind	cooking cavity	TRUE
microwave	worker_107	cooking cavity	behind	door and choke	TRUE
microwave	worker_107	turntable	inside	cooking cavity	TRUE
microwave	worker_107	magnetron	above	cooking cavity	TRUE
microwave	worker_107	magnetron	above	power	TRUE
microwave	worker_107	waveguide	next to	magnetron	TRUE
microwave	worker_107	waveguide	above	cooking cavity	TRUE
microwave	worker_107	waveguide	above	power	TRUE
microwave	worker_107	stirrer	next to	waveguide	TRUE
microwave	worker_107	stirrer	above	cooking cavity	TRUE
microwave	worker_107	cooking cavity	behind	power	FALSE
microwave	worker_107	cooking cavity	in front of	power	TRUE
microwave	worker_107	door and choke	behind	cooking cavity	FALSE
microwave	worker_107	door and choke	in front of	cooking cavity	TRUE
microwave	worker_107	cooking cavity	inside	turntable	FALSE
microwave	worker_107	cooking cavity	contains	turntable	TRUE
microwave	worker_107	cooking cavity	above	magnetron	FALSE
microwave	worker_107	cooking cavity	below	magnetron	TRUE
microwave	worker_107	power	above	magnetron	FALSE
microwave	worker_107	power	below	magnetron	TRUE
microwave	worker_107	magnetron	next to	waveguide	TRUE
microwave	worker_107	cooking cavity	above	waveguide	FALSE
microwave	worker_107	cooking cavity	below	waveguide	TRUE
microwave	worker_107	power	above	waveguide	FALSE
microwave	worker_107	power	below	waveguide	TRUE
microwave	worker_107	waveguide	next to	stirrer	TRUE
microwave	worker_107	cooking cavity	above	stirrer	FALSE
microwave	worker_107	cooking cavity	below	stirrer	TRUE
microwave	worker_107	power	behind	door and choke	TRUE
microwave	worker_107	door and choke	in front of	power	TRUE
microwave	worker_107	power	in front of	cooking cavity	FALSE
microwave	worker_107	cooking cavity	in front of	door and choke	FALSE
microwave	worker_107	turntable	contains	cooking cavity	FALSE
microwave	worker_107	magnetron	below	cooking cavity	FALSE
microwave	worker_107	magnetron	below	power	FALSE
microwave	worker_107	waveguide	below	cooking cavity	FALSE
microwave	worker_107	waveguide	below	power	FALSE
microwave	worker_107	stirrer	below	cooking cavity	FALSE
microwave	worker_107	door and choke	behind	power	FALSE
microwave	worker_107	power	in front of	door and choke	FALSE
microwave	worker_103	turntable	inside	cooking cavity	TRUE
microwave	worker_103	cooking cavity	behind	door and choke	TRUE
microwave	worker_103	power	behind	door and choke	TRUE
microwave	worker_103	magnetron	above	cooking cavity	TRUE
microwave	worker_103	magnetron	behind	waveguide	TRUE
microwave	worker_103	waveguide	above	cooking cavity	TRUE
microwave	worker_103	waveguide	behind	stirrer	TRUE
microwave	worker_103	stirrer	above	cooking cavity	TRUE
microwave	worker_103	cooking cavity	inside	turntable	FALSE
microwave	worker_103	cooking cavity	contains	turntable	TRUE
microwave	worker_103	door and choke	behind	cooking cavity	FALSE
microwave	worker_103	door and choke	in front of	cooking cavity	TRUE
microwave	worker_103	door and choke	behind	power	FALSE
microwave	worker_103	door and choke	in front of	power	TRUE
microwave	worker_103	cooking cavity	above	magnetron	FALSE
microwave	worker_103	cooking cavity	below	magnetron	TRUE
microwave	worker_103	waveguide	behind	magnetron	FALSE
microwave	worker_103	waveguide	in front of	magnetron	TRUE
microwave	worker_103	cooking cavity	above	waveguide	FALSE
microwave	worker_103	cooking cavity	below	waveguide	TRUE
microwave	worker_103	stirrer	behind	waveguide	FALSE
microwave	worker_103	stirrer	in front of	waveguide	TRUE
microwave	worker_103	cooking cavity	above	stirrer	FALSE
microwave	worker_103	cooking cavity	below	stirrer	TRUE
microwave	worker_103	magnetron	behind	stirrer	TRUE
microwave	worker_103	stirrer	in front of	magnetron	TRUE
microwave	worker_103	turntable	contains	cooking cavity	FALSE
microwave	worker_103	cooking cavity	in front of	door and choke	FALSE
microwave	worker_103	power	in front of	door and choke	FALSE
microwave	worker_103	magnetron	below	cooking cavity	FALSE
microwave	worker_103	magnetron	in front of	waveguide	FALSE
microwave	worker_103	waveguide	below	cooking cavity	FALSE
microwave	worker_103	waveguide	in front of	stirrer	FALSE
microwave	worker_103	stirrer	below	cooking cavity	FALSE
microwave	worker_103	stirrer	behind	magnetron	FALSE
microwave	worker_103	magnetron	in front of	stirrer	FALSE
piano	worker_101	lid	above	lid prop	TRUE
piano	worker_101	lid	behind	music rack	TRUE
piano	worker_101	lid prop	behind	music rack	TRUE
piano	worker_101	music rack	above	fall board	TRUE
piano	worker_101	music rack	behind	fall board	TRUE
piano	worker_101	fall board	behind	keyboard	TRUE
piano	worker_101	fall board	connects	keyboard	TRUE
piano	worker_101	fall board	above	keyboard	TRUE
piano	worker_101	keyboard	above	piano bench	TRUE
piano	worker_101	lid prop	above	lid	FALSE
piano	worker_101	lid prop	below	lid	TRUE
piano	worker_101	music rack	behind	lid	FALSE
piano	worker_101	music rack	in front of	lid	TRUE
piano	worker_101	music rack	behind	lid prop	FALSE
piano	worker_101	music rack	in front of	lid prop	TRUE
piano	worker_101	fall board	above	music rack	FALSE
piano	worker_101	fall board	below	music rack	TRUE
piano	worker_101	fall board	behind	music rack	FALSE
piano	worker_101	fall board	in front of	music rack	TRUE
piano	worker_101	keyboard	behind	fall board	FALSE
piano	worker_101	keyboard	in front of	fall board	TRUE
piano	worker_101	keyboard	connects	fall board	TRUE
piano	worker_101	keyboard	above	fall board	FALSE
piano	worker_101	keyboard	below	fall board	TRUE
piano	worker_101	piano bench	above	keyboard	FALSE
piano	worker_101	piano bench	below	keyboard	TRUE
piano	worker_101	lid	behind	fall board	TRUE
piano	worker_101	lid prop	behind	fall board	TRUE
piano	worker_101	music rack	above	keyboard	TRUE
piano	worker_101	music rack	behind	keyboard	TRUE
piano	worker_101	fall board	above	piano bench	TRUE
piano	worker_101	fall board	in front of	lid	TRUE
piano	worker_101	fall board	in front of	lid prop	TRUE
piano	worker_101	keyboard	in front of	music rack	TRUE
piano	worker_101	keyboard	below	music rack	TRUE
piano	worker_101	piano bench	below	fall board	TRUE
piano	worker_101	lid	below	lid prop	FALSE
piano	worker_101	lid	in front of	music rack	FALSE
piano	worker_101	lid prop	in front of	music rack	FALSE
piano	worker_101	music rack	below	fall board	FALSE
piano	worker_101	music rack	in front of	fall board	FALSE
piano	worker_101	fall board	in front of	keyboard	FALSE
piano	worker_101	fall board	below	keyboard	FALSE
piano	worker_101	keyboard	below	piano bench	FALSE
piano	worker_101	fall board	behind	lid	FALSE
piano	worker_101	fall board	behind	lid prop	FALSE
piano	worker_101	keyboard	above	music rack	FALSE
piano	worker_101	keyboard	behind	music rack	FALSE
piano	worker_101	piano bench	above	fall board	FALSE
piano	worker_101	lid	in front of	fall board	FALSE
piano	worker_101	lid prop	in front of	fall board	FALSE
piano	worker_101	music rack	in front of	keyboard	FALSE
piano	worker_101	music rack	below	keyboard	FALSE
piano	worker_101	fall board	below	piano bench	FALSE
piano	worker_101	lid	behind	keyboard	TRUE
piano	worker_101	lid prop	behind	keyboard	TRUE
piano	worker_101	music rack	above	piano bench	TRUE
piano	worker_101	keyboard	in front of	lid	TRUE
piano	worker_101	keyboard	in front of	lid prop	TRUE
piano	worker_101	piano bench	below	music rack	TRUE
piano	worker_101	keyboard	behind	lid	FALSE
piano	worker_101	keyboard	behind	lid prop	FALSE
piano	worker_101	piano bench	above	music rack	FALSE
piano	worker_101	lid	in front of	keyboard	FALSE
piano	worker_101	lid prop	in front of	keyboard	FALSE
piano	worker_101	music rack	below	piano bench	FALSE
piano	worker_106	lid	requires	lid prop	TRUE
piano	worker_106	music rack	above	fall board	TRUE
piano	worker_106	fall board	above	keyboard	TRUE
piano	worker_106	keyboard	requires	pedals	TRUE
piano	worker_106	keyboard	requires	piano bench	TRUE
piano	worker_106	lid prop	requires	lid	FALSE
piano	worker_106	lid prop	required by	lid	TRUE
piano	worker_106	fall board	above	music rack	FALSE
piano	worker_106	fall board	below	music rack	TRUE
piano	worker_106	keyboard	above	fall board	FALSE
piano	worker_106	keyboard	below	fall board	TRUE
piano	worker_106	pedals	requires	keyboard	FALSE
piano	worker_106	pedals	required by	keyboard	TRUE
piano	worker_106	piano bench	requires	keyboard	FALSE
piano	worker_106	piano bench	required by	keyboard	TRUE
piano	worker_106	music rack	above	keyboard	TRUE
piano	worker_106	keyboard	below	music rack	TRUE
piano	worker_106	lid	required by	lid prop	FALSE
piano	worker_106	music rack	below	fall board	FALSE
piano	worker_106	fall board	below	keyboard	FALSE
piano	worker_106	keyboard	required by	pedals	FALSE
piano	worker_106	keyboard	required by	piano bench	FALSE
piano	worker_106	keyboard	above	music rack	FALSE
piano	worker_106	music rack	below	keyboard	FALSE
piano	worker_103	lid prop	connects	lid	TRUE
piano	worker_103	lid	above	keyboard	TRUE
piano	worker_103	music rack	above	fall board	TRUE
piano	worker_103	fall board	above	key board	TRUE
piano	worker_103	key board	above	pedals	TRUE
piano	worker_103	lid	connects	lid prop	TRUE
piano	worker_103	keyboard	above	lid	FALSE
piano	worker_103	keyboard	below	lid	TRUE
piano	worker_103	fall board	above	music rack	FALSE
piano	worker_103	fall board	below	music rack	TRUE
piano	worker_103	key board	above	fall board	FALSE
piano	worker_103	key board	below	fall board	TRUE
piano	worker_103	pedals	above	key board	FALSE
piano	worker_103	pedals	below	key board	TRUE
piano	worker_103	music rack	above	key board	TRUE
piano	worker_103	fall board	above	pedals	TRUE
piano	worker_103	key board	below	music rack	TRUE
piano	worker_103	pedals	below	fall board	TRUE
piano	worker_103	lid	below	keyboard	FALSE
piano	worker_103	music rack	below	fall board	FALSE
piano	worker_103	fall board	below	key board	FALSE
piano	worker_103	key board	below	pedals	FALSE
piano	worker_103	key board	above	music rack	FALSE
piano	worker_103	pedals	above	fall board	FALSE
piano	worker_103	music rack	below	key board	FALSE
piano	worker_103	fall board	below	pedals	FALSE
piano	worker_103	music rack	above	pedals	TRUE
piano	worker_103	pedals	below	music rack	TRUE
piano	worker_103	pedals	above	music rack	FALSE
piano	worker_103	music rack	below	pedals	FALSE
rat	worker_101	tail	behind	body	TRUE
rat	worker_101	body	connects	tail	TRUE
rat	worker_101	body	connects	legs	TRUE
rat	worker_101	body	above	legs	TRUE
rat	worker_101	body	connects	head	TRUE
rat	worker_101	body	behind	head	TRUE
rat	worker_101	legs	connects	feet	TRUE
rat	worker_101	legs	above	feet	TRUE
rat	worker_101	fur	surrounds	legs	TRUE
rat	worker_101	fur	surrounds	body	TRUE
rat	worker_101	fur	surrounds	nose	TRUE
rat	worker_101	fur	surrounds	mouth	TRUE
rat	worker_101	fur	surrounds	ear	TRUE
rat	worker_101	fur	surrounds	head	TRUE
rat	worker_101	ears	above	head	TRUE
rat	worker_101	head	connects	ears	TRUE
rat	worker_101	head	connects	eyes	TRUE
rat	worker_101	eyes	behind	nose	TRUE
rat	worker_101	head	connects	nose	TRUE
rat	worker_101	nose	above	mouth	TRUE
rat	worker_101	head	connects	mouth	TRUE
rat	worker_101	body	behind	tail	FALSE
rat	worker_101	body	in front of	tail	TRUE
rat	worker_101	tail	connects	body	TRUE
rat	worker_101	legs	connects	body	TRUE
rat	worker_101	legs	above	body	FALSE
rat	worker_101	legs	below	body	TRUE
rat	worker_101	head	connects	body	TRUE
rat	worker_101	head	behind	body	FALSE
rat	worker_101	head	in front of	body	TRUE
rat	worker_101	feet	connects	legs	TRUE
rat	worker_101	feet	above	legs	FALSE
rat	worker_101	feet	below	legs	TRUE
rat	worker_101	legs	surrounds	fur	FALSE
rat	worker_101	legs	surrounded by	fur	TRUE
rat	worker_101	body	surrounds	fur	FALSE
rat	worker_101	body	surrounded by	fur	TRUE
rat	worker_101	nose	surrounds	fur	FALSE
rat	worker_101	nose	surrounded by	fur	TRUE
rat	worker_101	mouth	surrounds	fur	FALSE
rat	worker_101	mouth	surrounded by	fur	TRUE
rat	worker_101	ear	surrounds	fur	FALSE
rat	worker_101	ear	surrounded by	fur	TRUE
rat	worker_101	head	surrounds	fur	FALSE
rat	worker_101	head	surrounded by	fur	TRUE
rat	worker_101	head	above	ears	FALSE
rat	worker_101	head	below	ears	TRUE
rat	worker_101	ears	connects	head	TRUE
rat	worker_101	eyes	connects	head	TRUE
rat	worker_101	nose	behind	eyes	FALSE
rat	worker_101	nose	in front of	eyes	TRUE
rat	worker_101	nose	connects	head	TRUE
rat	worker_101	mouth	above	nose	FALSE
rat	worker_101	mouth	below	nose	TRUE
rat	worker_101	mouth	connects	head	TRUE
rat	worker_101	tail	behind	head	TRUE
rat	worker_101	body	above	feet	TRUE
rat	worker_101	head	in front of	tail	TRUE
rat	worker_101	feet	below	body	TRUE
rat	worker_101	tail	in front of	body	FALSE
rat	worker_101	body	below	legs	FALSE
rat	worker_101	body	in front of	head	FALSE
rat	worker_101	legs	below	feet	FALSE
rat	worker_101	fur	surrounded by	legs	FALSE
rat	worker_101	fur	surrounded by	body	FALSE
rat	worker_101	fur	surrounded by	nose	FALSE
rat	worker_101	fur	surrounded by	mouth	FALSE
rat	worker_101	fur	surrounded by	ear	FALSE
rat	worker_101	fur	surrounded by	head	FALSE
rat	worker_101	ears	below	head	FALSE
rat	worker_101	eyes	in front of	nose	FALSE
rat	worker_101	nose	below	mouth	FALSE
rat	worker_101	head	behind	tail	FALSE
rat	worker_101	feet	above	body	FALSE
rat	worker_101	tail	in front of	head	FALSE
rat	worker_101	body	below	feet	FALSE
rat	worker_102	tail	behind	fur	TRUE
rat	worker_102	tail	behind	legs	TRUE
rat	worker_102	fur	above	legs	TRUE
rat	worker_102	ears	above	fur	TRUE
rat	worker_102	ears	above	eyes	TRUE
rat	worker_102	fur	behind	tail	FALSE
rat	worker_102	fur	in front of	tail	TRUE
rat	worker_102	legs	behind	tail	FALSE
rat	worker_102	legs	in front of	tail	TRUE
rat	worker_102	legs	above	fur	FALSE
rat	worker_102	legs	below	fur	TRUE
rat	worker_102	fur	above	ears	FALSE
rat	worker_102	fur	below	ears	TRUE
rat	worker_102	eyes	above	ears	FALSE
rat	worker_102	eyes	below	ears	TRUE
rat	worker_102	ears	above	legs	TRUE
rat	worker_102	legs	below	ears	TRUE
rat	worker_102	tail	in front of	fur	FALSE
rat	worker_102	tail	in front of	legs	FALSE
rat	worker_102	fur	below	legs	FALSE
rat	worker_102	ears	below	fur	FALSE
rat	worker_102	ears	below	eyes	FALSE
rat	worker_102	legs	above	ears	FALSE
rat	worker_102	ears	below	legs	FALSE
rat	worker_103	short fur	surrounds	tail	TRUE
rat	worker_103	short fur	surrounds	legs	TRUE
rat	worker_103	short fur	surrounds	ears	TRUE
rat	worker_103	short fur	surrounds	eyes	TRUE
rat	worker_103	tail	behind	legs	TRUE
